gene_id	external_gene_name	entrezgene
ENSG00000115947	ORC4	5000
ENSG00000197798	FAM118B	79607
ENSG00000233076	DDAH2	23564
ENSG00000070761	CFAP20	29105
ENSG00000005486	RHBDD2	57414
ENSG00000124222	STX16	8675
ENSG00000196511	TPK1	27010
ENSG00000135931	ARMC9	80210
ENSG00000278608	MAMDC2	256691
ENSG00000075223	SEMA3C	10512
ENSG00000169221	TBC1D10B	26000
ENSG00000157764	BRAF	673
ENSG00000075292	ZNF638	27332
ENSG00000112851	ERBIN	55914
ENSG00000232112	TMA7	51372
ENSG00000065882	TBC1D1	23216
ENSG00000119523	ALG2	85365
ENSG00000119862	LGALSL	29094
ENSG00000080986	NDC80	10403
ENSG00000262826	INTS3	65123
ENSG00000178057	NDUFAF3	25915
ENSG00000068912	ERLEC1	27248
ENSG00000160932	LY6E	4061
ENSG00000172183	ISG20	3669
ENSG00000215328	HSPA1A	3303
ENSG00000133112	TPT1	7178
ENSG00000108840	HDAC5	10014
ENSG00000168090	COPS6	10980
ENSG00000278303	MUC4	4585
ENSG00000067177	PHKA1	5255
ENSG00000100227	POLDIP3	84271
ENSG00000165169	DYNLT3	6990
ENSG00000069329	VPS35	55737
ENSG00000228454	C4B	721
ENSG00000101955	SRPX	8406
ENSG00000004766	VPS50	55610
ENSG00000049283	EPN3	55040
ENSG00000229833	PET100	100131801
ENSG00000058453	CROCC	9696
ENSG00000176623	RMDN1	51115
ENSG00000181481	RNF135	84282
ENSG00000114354	TFG	10342
ENSG00000114861	FOXP1	27086
ENSG00000167770	OTUB1	55611
ENSG00000134056	MRPS36	92259
ENSG00000119514	GALNT12	79695
ENSG00000163947	ARHGEF3	50650
ENSG00000157349	DDX19B	11269
ENSG00000164978	NUDT2	318
ENSG00000079785	DDX1	1653
ENSG00000197557	TTC30A	92104
ENSG00000129187	DCTD	1635
ENSG00000160188	RSPH1	89765
ENSG00000102174	PHEX	5251
ENSG00000100083	GGA1	26088
ENSG00000176102	CSTF3	1479
ENSG00000176542	USF3	205717
ENSG00000102837	OLFM4	10562
ENSG00000197785	ATAD3A	55210
ENSG00000077380	DYNC1I2	1781
ENSG00000271303	SRXN1	140809
ENSG00000065665	SEC61A2	55176
ENSG00000141968	VAV1	7409
ENSG00000156482	RPL30	6156
ENSG00000131626	PPFIA1	8500
ENSG00000111845	PAK1IP1	55003
ENSG00000042445	RETSAT	54884
ENSG00000157353	FUK	197258
ENSG00000132639	SNAP25	6616
ENSG00000154217	PITPNC1	26207
ENSG00000197561	ELANE	1991
ENSG00000124120	TTPAL	79183
ENSG00000082068	WDR70	55100
ENSG00000132470	ITGB4	3691
ENSG00000070770	CSNK2A2	1459
ENSG00000179051	RCC2	55920
ENSG00000254986	DPP3	10072
ENSG00000091732	ZC3HC1	51530
ENSG00000215440	NPEPL1	79716
ENSG00000273822	MUC4	4585
ENSG00000231044	NELFE	7936
ENSG00000161920	MED11	400569
ENSG00000090889	KIF4A	24137
ENSG00000164051	CCDC51	79714
ENSG00000080298	RFX3	5991
ENSG00000185305	ARL15	54622
ENSG00000033867	SLC4A7	9497
ENSG00000101000	PROCR	10544
ENSG00000148702	HABP2	3026
ENSG00000099849	RASSF7	8045
ENSG00000162496	DHRS3	9249
ENSG00000241863	RPP21	79897
ENSG00000241863	RPP21	202658
ENSG00000154175	ABI3BP	25890
ENSG00000187522	HSPA14	51182
ENSG00000145833	DDX46	9879
ENSG00000148426	PROSER2	254427
ENSG00000183978	COA3	28958
ENSG00000122882	ECD	11319
ENSG00000177700	POLR2L	5441
ENSG00000204304	PBX2	5089
ENSG00000130522	JUND	3727
ENSG00000177697	CD151	977
ENSG00000196976	LAGE3	8270
ENSG00000154229	PRKCA	5578
ENSG00000070444	MNT	4335
ENSG00000102572	STK24	8428
ENSG00000204619	PPP1R11	6992
ENSG00000156313	RPGR	6103
ENSG00000171155	C1GALT1C1	29071
ENSG00000166411	IDH3A	3419
ENSG00000188846	RPL14	9045
ENSG00000174744	BRMS1	25855
ENSG00000165655	ZNF503	84858
ENSG00000166963	MAP1A	4130
ENSG00000004961	HCCS	3052
ENSG00000178031	ADAMTSL1	92949
ENSG00000131096	PYY	5697
ENSG00000168300	PCMTD1	115294
ENSG00000022267	FHL1	2273
ENSG00000158109	TPRG1L	127262
ENSG00000154174	TOMM70	9868
ENSG00000176014	TUBB6	84617
ENSG00000239697	TNFSF12	8742
ENSG00000071553	ATP6AP1	537
ENSG00000261609	GAN	8139
ENSG00000010017	RANBP9	10048
ENSG00000159579	RSPRY1	89970
ENSG00000144645	OSBPL10	114884
ENSG00000100991	TRPC4AP	26133
ENSG00000231558	HLA-DOA	3111
ENSG00000120688	WBP4	11193
ENSG00000138182	KIF20B	9585
ENSG00000249437	NAIP	4671
ENSG00000150787	PTS	5805
ENSG00000147144	CCDC120	90060
ENSG00000109519	GRPEL1	80273
ENSG00000184897	H1FX	8971
ENSG00000235844	HLA-DPA1	3113
ENSG00000174109	C16orf91	283951
ENSG00000174579	MSL2	55167
ENSG00000147586	MRPS28	28957
ENSG00000157036	EXOG	9941
ENSG00000163946	FAM208A	23272
ENSG00000128311	TST	7263
ENSG00000243649	CFB	629
ENSG00000148218	ALAD	210
ENSG00000261893	CLK2	1196
ENSG00000175920	DOK7	285489
ENSG00000100038	TOP3B	8940
ENSG00000198053	SIRPA	140885
ENSG00000160877	NACC1	112939
ENSG00000023041	ZDHHC6	64429
ENSG00000187954	CYHR1	50626
ENSG00000071539	TRIP13	9319
ENSG00000197142	ACSL5	51703
ENSG00000269586	CT45A10	102723631
ENSG00000140905	GCSH	2653
ENSG00000082805	ERC1	23085
ENSG00000163918	RFC4	5984
ENSG00000182287	AP1S2	8905
ENSG00000149418	ST14	6768
ENSG00000183765	CHEK2	11200
ENSG00000147548	NSD3	54904
ENSG00000278488	NAPRT	93100
ENSG00000206486	DHX16	8449
ENSG00000277424	HMOX2	3163
ENSG00000182117	NOP10	55505
ENSG00000230669	PSMB8	5696
ENSG00000233801	NELFE	7936
ENSG00000169239	CA5B	11238
ENSG00000090674	MCOLN1	57192
ENSG00000101146	RAE1	8480
ENSG00000187736	NHEJ1	79840
ENSG00000274853	MRM1	79922
ENSG00000136937	NCBP1	4686
ENSG00000115718	PROC	5624
ENSG00000163001	CFAP36	112942
ENSG00000172780	RAB43	339122
ENSG00000107201	DDX58	23586
ENSG00000119782	FKBP1B	2281
ENSG00000161031	PGLYRP2	114770
ENSG00000134049	IER3IP1	51124
ENSG00000106823	ECM2	1842
ENSG00000198034	RPS4X	6191
ENSG00000137700	SLC37A4	2542
ENSG00000146701	MDH2	4191
ENSG00000119922	IFIT2	3433
ENSG00000139826	ABHD13	84945
ENSG00000136859	ANGPTL2	23452
ENSG00000124217	MOCS3	27304
ENSG00000175376	EIF1AD	84285
ENSG00000106483	SFRP4	6424
ENSG00000168488	ATXN2L	11273
ENSG00000083535	PIBF1	10464
ENSG00000145555	MYO10	4651
ENSG00000115902	SLC1A4	6509
ENSG00000130311	DDA1	79016
ENSG00000231617	DAXX	1616
ENSG00000106615	RHEB	6009
ENSG00000147955	SIGMAR1	10280
ENSG00000105829	BET1	10282
ENSG00000085760	MTIF2	4528
ENSG00000183036	PCP4	5121
ENSG00000070371	CLTCL1	8218
ENSG00000165416	SUGT1	10910
ENSG00000226201	PSMB8	5696
ENSG00000178951	ZBTB7A	51341
ENSG00000275145	FRG1	2483
ENSG00000225737	SKIV2L	6499
ENSG00000140395	WDR61	80349
ENSG00000104164	BLOC1S6	26258
ENSG00000186687	LYRM7	90624
ENSG00000115641	FHL2	2274
ENSG00000164366	CCDC127	133957
ENSG00000139842	CUL4A	8451
ENSG00000198363	ASPH	444
ENSG00000185274	GALNT17	64409
ENSG00000184860	SDR42E1	93517
ENSG00000129003	VPS13C	54832
ENSG00000067141	NEO1	4756
ENSG00000011304	PTBP1	5725
ENSG00000277405	SERPINA6	866
ENSG00000213551	DNAJC9	23234
ENSG00000174891	RSRC1	51319
ENSG00000229314	ORM1	5004
ENSG00000130382	MLLT1	4298
ENSG00000168743	NPNT	255743
ENSG00000169764	UGP2	7360
ENSG00000119004	CYP20A1	57404
ENSG00000104611	SH2D4A	63898
ENSG00000112081	SRSF3	6428
ENSG00000174807	CD248	57124
ENSG00000275176	ACACA	31
ENSG00000115170	ACVR1	90
ENSG00000084733	RAB10	10890
ENSG00000162591	MEGF6	1953
ENSG00000124201	ZNFX1	57169
ENSG00000147642	SYBU	55638
ENSG00000118007	STAG1	10274
ENSG00000170500	LONRF2	164832
ENSG00000138835	RGS3	5998
ENSG00000152778	IFIT5	24138
ENSG00000077150	NFKB2	4791
ENSG00000073536	NLE1	54475
ENSG00000072135	PTPN18	26469
ENSG00000214706	IFRD2	7866
ENSG00000276262	NSF	4905
ENSG00000073711	PPP2R3A	5523
ENSG00000163249	CCNYL1	151195
ENSG00000181789	COPG1	22820
ENSG00000169446	MMGT1	93380
ENSG00000235658	ATAT1	79969
ENSG00000138303	ASCC1	51008
ENSG00000100325	ASCC2	84164
ENSG00000140563	MCTP2	55784
ENSG00000113597	TRAPPC13	80006
ENSG00000140367	UBE2Q2	92912
ENSG00000011198	ABHD5	51099
ENSG00000099817	POLR2E	5434
ENSG00000089472	HEPH	9843
ENSG00000103502	CDIPT	10423
ENSG00000121064	SCPEP1	59342
ENSG00000130830	MPP1	4354
ENSG00000140391	TSPAN3	10099
ENSG00000261701	HPR	3250
ENSG00000129538	RNASE1	6035
ENSG00000138442	WDR12	55759
ENSG00000087365	SF3B2	10992
ENSG00000130305	NSUN5	55695
ENSG00000085788	DDHD2	23259
ENSG00000172379	ARNT2	9915
ENSG00000115504	EHBP1	23301
ENSG00000237727	AIF1	199
ENSG00000282019	GPI	2821
ENSG00000134824	FADS2	9415
ENSG00000165118	C9orf64	84267
ENSG00000129084	PSMA1	5682
ENSG00000274646	RPS9	6203
ENSG00000166197	NOLC1	9221
ENSG00000237710	HLA-DPB1	3115
ENSG00000276072	AATF	26574
ENSG00000088256	GNA11	2767
ENSG00000095383	TBC1D2	55357
ENSG00000262788	UTP4	84916
ENSG00000004139	SARM1	23098
ENSG00000162882	HAAO	23498
ENSG00000171055	FEZ2	9637
ENSG00000165801	ARHGEF40	55701
ENSG00000100207	TCF20	6942
ENSG00000130762	ARHGEF16	27237
ENSG00000058729	RIOK2	55781
ENSG00000141499	WRAP53	55135
ENSG00000155066	PROM2	150696
ENSG00000116039	ATP6V1B1	525
ENSG00000151532	VTI1A	143187
ENSG00000154710	RABGEF1	27342
ENSG00000070061	ELP1	8518
ENSG00000082213	C5orf22	55322
ENSG00000234258	HSPA1L	3305
ENSG00000147854	UHRF2	115426
ENSG00000076554	TPD52	7163
ENSG00000136450	SRSF1	6426
ENSG00000176390	CRLF3	51379
ENSG00000144848	ATG3	64422
ENSG00000144231	POLR2D	5433
ENSG00000172046	USP19	10869
ENSG00000131462	TUBG1	7283
ENSG00000198689	SLC9A6	10479
ENSG00000127980	PEX1	5189
ENSG00000108654	DDX5	1655
ENSG00000169714	CNBP	7555
ENSG00000176171	BNIP3	664
ENSG00000214113	LYRM4	57128
ENSG00000185624	P4HB	5034
ENSG00000115944	COX7A2L	9167
ENSG00000079805	DNM2	1785
ENSG00000064666	CNN2	1265
ENSG00000144029	MRPS5	64969
ENSG00000171368	TPPP	11076
ENSG00000046604	DSG2	1829
ENSG00000142657	PGD	5226
ENSG00000176454	LPCAT4	254531
ENSG00000137507	LRRC32	2615
ENSG00000242711	PSMB9	5698
ENSG00000125817	CENPB	1059
ENSG00000159685	CHCHD6	84303
ENSG00000187867	PALM3	342979
ENSG00000198947	DMD	1756
ENSG00000122507	BBS9	27241
ENSG00000010327	STAB1	23166
ENSG00000132005	RFX1	5989
ENSG00000232280	FLOT1	10211
ENSG00000158636	EMSY	56946
ENSG00000186522	SEPT10	151011
ENSG00000106819	ASPN	54829
ENSG00000088930	XRN2	22803
ENSG00000126522	ASL	435
ENSG00000127990	SGCE	8910
ENSG00000206403	ABHD16A	7920
ENSG00000164751	PEX2	5828
ENSG00000079134	THOC1	9984
ENSG00000155313	USP25	29761
ENSG00000134321	RSAD2	91543
ENSG00000165476	REEP3	221035
ENSG00000126458	RRAS	6237
ENSG00000145681	HAPLN1	1404
ENSG00000189190	ZNF600	162966
ENSG00000076650	GPATCH1	55094
ENSG00000213780	GTF2H4	2968
ENSG00000160993	ALKBH4	54784
ENSG00000100029	PES1	23481
ENSG00000070010	UFD1	7353
ENSG00000101350	KIF3B	9371
ENSG00000128563	PRKRIP1	79706
ENSG00000128563	PRKRIP1	100630923
ENSG00000130768	SMPDL3B	27293
ENSG00000124784	RIOK1	83732
ENSG00000142347	MYO1F	4542
ENSG00000197712	FAM114A1	92689
ENSG00000185896	LAMP1	3916
ENSG00000197766	CFD	1675
ENSG00000124177	CHD6	84181
ENSG00000117748	RPA2	6118
ENSG00000170801	HTRA3	94031
ENSG00000149577	SIDT2	51092
ENSG00000140459	CYP11A1	1583
ENSG00000158234	FAIM	55179
ENSG00000003509	NDUFAF7	55471
ENSG00000127580	WDR24	84219
ENSG00000147457	CHMP7	91782
ENSG00000146192	FGD2	221472
ENSG00000140945	CDH13	1012
ENSG00000138029	HADHB	3032
ENSG00000137100	DCTN3	11258
ENSG00000165672	PRDX3	10935
ENSG00000021574	SPAST	6683
ENSG00000113088	GZMK	3003
ENSG00000113648	H2AFY	9555
ENSG00000149131	SERPING1	710
ENSG00000184494	NEU1	4758
ENSG00000137409	MTCH1	23787
ENSG00000030110	BAK1	578
ENSG00000152642	GPD1L	23171
ENSG00000155959	VBP1	7411
ENSG00000115935	WIPF1	7456
ENSG00000074201	CLNS1A	1207
ENSG00000132153	DHX30	22907
ENSG00000170542	SERPINB9	5272
ENSG00000182944	EWSR1	2130
ENSG00000170144	HNRNPA3	220988
ENSG00000135974	C2orf49	79074
ENSG00000083307	GRHL2	79977
ENSG00000204356	NELFE	7936
ENSG00000204427	ABHD16A	7920
ENSG00000233276	GPX1	2876
ENSG00000114126	TFDP2	7029
ENSG00000273562	NAP1L4	4676
ENSG00000166169	POLL	27343
ENSG00000108179	PPIF	10105
ENSG00000175879	HOXD8	3234
ENSG00000172716	SLFN11	91607
ENSG00000159873	CCDC117	150275
ENSG00000057608	GDI2	2665
ENSG00000274768	CISD3	284106
ENSG00000175895	PLEKHF2	79666
ENSG00000206480	FLOT1	10211
ENSG00000125850	OVOL2	58495
ENSG00000166477	LEO1	123169
ENSG00000120690	ELF1	1997
ENSG00000125457	MIF4GD	57409
ENSG00000184060	ADAP2	55803
ENSG00000033178	UBA6	55236
ENSG00000234154	HLA-DMB	3109
ENSG00000172037	LAMB2	3913
ENSG00000106636	YKT6	10652
ENSG00000174996	KLC2	64837
ENSG00000091986	CCDC80	151887
ENSG00000276155	MAPT	4137
ENSG00000105289	TJP3	27134
ENSG00000108774	RAB5C	5878
ENSG00000013016	EHD3	30845
ENSG00000133030	MPRIP	23164
ENSG00000160216	AGPAT3	56894
ENSG00000182718	ANXA2	302
ENSG00000141736	ERBB2	2064
ENSG00000158941	CCAR2	57805
ENSG00000154639	CXADR	1525
ENSG00000186111	PIP5K1C	23396
ENSG00000090487	SPG21	51324
ENSG00000178372	CALML5	51806
ENSG00000224774	CSNK2B	1460
ENSG00000196700	ZNF512B	57473
ENSG00000204315	FKBPL	63943
ENSG00000107862	GBF1	8729
ENSG00000103540	CCP110	9738
ENSG00000145779	TNFAIP8	25816
ENSG00000105011	ASF1B	55723
ENSG00000261150	EPPK1	83481
ENSG00000157259	GATAD1	57798
ENSG00000134871	COL4A2	1284
ENSG00000159256	MORC3	23515
ENSG00000137497	NUMA1	4926
ENSG00000140694	PARN	5073
ENSG00000099203	TMED1	11018
ENSG00000108771	DHX58	79132
ENSG00000164070	HSPA4L	22824
ENSG00000067369	TP53BP1	7158
ENSG00000132819	RBM38	55544
ENSG00000114423	CBLB	868
ENSG00000107742	SPOCK2	9806
ENSG00000072864	NDE1	54820
ENSG00000169715	MT1E	4493
ENSG00000134569	LRP4	4038
ENSG00000016864	GLT8D1	55830
ENSG00000186871	ERCC6L	54821
ENSG00000171148	TADA3	10474
ENSG00000115486	GGCX	2677
ENSG00000105948	TTC26	79989
ENSG00000101294	HM13	81502
ENSG00000164885	CDK5	1020
ENSG00000168268	NT5DC2	64943
ENSG00000175536	LIPT2	387787
ENSG00000087842	PIR	8544
ENSG00000101557	USP14	9097
ENSG00000224320	HLA-A	3105
ENSG00000171988	JMJD1C	221037
ENSG00000204469	PRRC2A	7916
ENSG00000103876	FAH	2184
ENSG00000001630	CYP51A1	1595
ENSG00000166189	HPS6	79803
ENSG00000147654	EBAG9	9166
ENSG00000107798	LIPA	3988
ENSG00000100360	IFT27	11020
ENSG00000140368	PSTPIP1	9051
ENSG00000174405	LIG4	3981
ENSG00000170430	MGMT	4255
ENSG00000179950	PUF60	22827
ENSG00000113583	C5orf15	56951
ENSG00000231679	HLA-DRB3	3125
ENSG00000074370	ATP2A3	489
ENSG00000222038	POTEJ	653781
ENSG00000184281	TSSC4	10078
ENSG00000166233	ARIH1	25820
ENSG00000260873	SNTB2	6645
ENSG00000090857	PDPR	55066
ENSG00000244509	APOBEC3C	27350
ENSG00000137074	APTX	54840
ENSG00000234798	DXO	1797
ENSG00000131374	TBC1D5	9779
ENSG00000163584	RPL22L1	200916
ENSG00000023516	AKAP11	11215
ENSG00000185885	IFITM1	8519
ENSG00000178952	TUFM	7284
ENSG00000163697	APBB2	323
ENSG00000185551	NR2F2	7026
ENSG00000099308	MAST3	23031
ENSG00000158089	GALNT14	79623
ENSG00000105339	DENND3	22898
ENSG00000172845	SP3	6670
ENSG00000108561	C1QBP	708
ENSG00000114544	SLC41A3	54946
ENSG00000284194	SCO2	9997
ENSG00000198417	MT1F	4494
ENSG00000182220	ATP6AP2	10159
ENSG00000168496	FEN1	2237
ENSG00000121039	RDH10	157506
ENSG00000125868	DSTN	11034
ENSG00000104331	IMPAD1	54928
ENSG00000172366	MCRIP2	84331
ENSG00000172366	MCRIP2	100287175
ENSG00000163605	PPP4R2	151987
ENSG00000110171	TRIM3	10612
ENSG00000104064	GABPB1	2553
ENSG00000032444	PNPLA6	10908
ENSG00000137714	FDX1	2230
ENSG00000154727	GABPA	2551
ENSG00000008441	NFIX	4784
ENSG00000178772	CPN2	1370
ENSG00000143924	EML4	27436
ENSG00000274958	ITPK1	3705
ENSG00000132740	IGHMBP2	3508
ENSG00000119321	FKBP15	23307
ENSG00000237724	HSPA1A	3303
ENSG00000148572	NRBF2	29982
ENSG00000198816	ZNF358	140467
ENSG00000157110	RBPMS	11030
ENSG00000197763	TXNRD3	114112
ENSG00000197763	TXNRD3	645840
ENSG00000106049	HIBADH	11112
ENSG00000197345	MRPL21	219927
ENSG00000170088	TMEM192	201931
ENSG00000197563	PIGN	23556
ENSG00000129250	KIF1C	10749
ENSG00000084234	APLP2	334
ENSG00000125872	LRRN4	164312
ENSG00000011201	ANOS1	3730
ENSG00000093217	XYLB	9942
ENSG00000145354	CISD2	493856
ENSG00000101220	C20orf27	54976
ENSG00000114520	SNX4	8723
ENSG00000086475	SEPHS1	22929
ENSG00000278279	LILRB4	11006
ENSG00000133818	RRAS2	22800
ENSG00000225663	MCRIP1	348262
ENSG00000142627	EPHA2	1969
ENSG00000256525	POLG2	11232
ENSG00000181915	ADO	84890
ENSG00000148773	MKI67	4288
ENSG00000034152	MAP2K3	5606
ENSG00000100292	HMOX1	3162
ENSG00000072163	LIMS2	55679
ENSG00000157617	C2CD2	25966
ENSG00000006757	PNPLA4	8228
ENSG00000146833	TRIM4	89122
ENSG00000150907	FOXO1	2308
ENSG00000147394	ZNF185	7739
ENSG00000262243	CES1	1066
ENSG00000226103	C6orf47	57827
ENSG00000231502	LSM2	57819
ENSG00000119812	FAM98A	25940
ENSG00000278461	MRPS36	92259
ENSG00000005884	ITGA3	3675
ENSG00000101986	ABCD1	215
ENSG00000198791	CNOT7	29883
ENSG00000156976	EIF4A2	1974
ENSG00000120697	ALG5	29880
ENSG00000123609	NMI	9111
ENSG00000147400	CETN2	1069
ENSG00000137822	TUBGCP4	27229
ENSG00000185189	NRBP2	340371
ENSG00000169519	METTL15	196074
ENSG00000131558	EXOC4	60412
ENSG00000113593	PPWD1	23398
ENSG00000096171	VARS	7407
ENSG00000108587	GOSR1	9527
ENSG00000075234	TTC38	55020
ENSG00000188419	CHM	1121
ENSG00000074755	ZZEF1	23140
ENSG00000188811	NHLRC3	387921
ENSG00000177971	IMP3	55272
ENSG00000131876	SNRPA1	6627
ENSG00000183172	SMDT1	91689
ENSG00000121058	COIL	8161
ENSG00000100362	PVALB	5816
ENSG00000227816	TAP1	6890
ENSG00000151474	FRMD4A	55691
ENSG00000278622	TSEN34	79042
ENSG00000151876	FBXO4	26272
ENSG00000140464	PML	5371
ENSG00000095951	HIVEP1	3096
ENSG00000147601	TERF1	7013
ENSG00000131873	CHSY1	22856
ENSG00000164764	SBSPON	157869
ENSG00000119778	ATAD2B	54454
ENSG00000122729	ACO1	48
ENSG00000166123	GPT2	84706
ENSG00000235754	APOM	55937
ENSG00000185745	IFIT1	3434
ENSG00000206237	HLA-DQB1	3119
ENSG00000145431	PDGFC	56034
ENSG00000103197	TSC2	7249
ENSG00000146729	NIPSNAP2	2631
ENSG00000277594	DDX52	11056
ENSG00000102119	EMD	2010
ENSG00000086289	EPDR1	54749
ENSG00000153406	NMRAL1	57407
ENSG00000155659	VSIG4	11326
ENSG00000155438	NIFK	84365
ENSG00000115942	ORC2	4999
ENSG00000104671	DCTN6	10671
ENSG00000120158	RCL1	10171
ENSG00000262993	KRT31	3881
ENSG00000111859	NEDD9	4739
ENSG00000084207	GSTP1	2950
ENSG00000263141	PAXBP1	94104
ENSG00000115271	GCA	25801
ENSG00000117906	RCN2	5955
ENSG00000262860	LSM14A	26065
ENSG00000158092	NCK1	4690
ENSG00000124429	POF1B	79983
ENSG00000235439	DDX39B	7919
ENSG00000235439	DDX39B	100532737
ENSG00000137809	ITGA11	22801
ENSG00000227739	TUBB	203068
ENSG00000132383	RPA1	6117
ENSG00000164902	PHAX	51808
ENSG00000103415	HMOX2	3163
ENSG00000165055	METTL2B	55798
ENSG00000162949	CAPN13	92291
ENSG00000087884	AAMDC	28971
ENSG00000104833	TUBB4A	10382
ENSG00000226173	TAP1	6890
ENSG00000143977	SNRPG	6637
ENSG00000134755	DSC2	1824
ENSG00000118260	CREB1	1385
ENSG00000067064	IDI1	3422
ENSG00000230341	PPP1R18	170954
ENSG00000230341	PPP1R18	107987457
ENSG00000277114	CNOT3	4849
ENSG00000110218	PANX1	24145
ENSG00000227993	HLA-DRA	3122
ENSG00000186174	BCL9L	283149
ENSG00000110090	CPT1A	1374
ENSG00000108784	NAGLU	4669
ENSG00000186575	NF2	4771
ENSG00000170471	RALGAPB	57148
ENSG00000155463	OXA1L	5018
ENSG00000107937	GTPBP4	23560
ENSG00000277808	LENG1	79165
ENSG00000109062	SLC9A3R1	9368
ENSG00000149262	INTS4	92105
ENSG00000198730	CTR9	9646
ENSG00000236443	PSMB8	5696
ENSG00000177105	RHOG	391
ENSG00000104880	ARHGEF18	23370
ENSG00000182836	PLCXD3	345557
ENSG00000118900	UBN1	29855
ENSG00000114209	PDCD10	11235
ENSG00000183597	TANGO2	128989
ENSG00000169398	PTK2	5747
ENSG00000170579	DLGAP1	9229
ENSG00000005810	MYCBP2	23077
ENSG00000068120	COASY	80347
ENSG00000204899	MZT1	440145
ENSG00000116017	ARID3A	1820
ENSG00000002822	MAD1L1	8379
ENSG00000278718	GSDMD	79792
ENSG00000083520	DIS3	22894
ENSG00000147419	CCDC25	55246
ENSG00000187017	ESPN	83715
ENSG00000110321	EIF4G2	1982
ENSG00000105939	ZC3HAV1	56829
ENSG00000239836	PSMB9	5698
ENSG00000169410	PTPN9	5780
ENSG00000197746	PSAP	5660
ENSG00000004939	SLC4A1	6521
ENSG00000007520	TSR3	115939
ENSG00000144028	SNRNP200	23020
ENSG00000008988	RPS20	6224
ENSG00000160209	PDXK	8566
ENSG00000160209	PDXK	105372824
ENSG00000119013	NDUFB3	4709
ENSG00000169371	SNUPN	10073
ENSG00000140632	GLYR1	84656
ENSG00000206394	CLIC1	1192
ENSG00000100034	PPM1F	9647
ENSG00000070366	SMG6	23293
ENSG00000119431	HDHD3	81932
ENSG00000188997	KCTD21	283219
ENSG00000167720	SRR	63826
ENSG00000151388	ADAMTS12	81792
ENSG00000100030	MAPK1	5594
ENSG00000184220	CMSS1	84319
ENSG00000165119	HNRNPK	3190
ENSG00000101152	DNAJC5	80331
ENSG00000136732	GYPC	2995
ENSG00000158486	DNAH3	55567
ENSG00000138768	USO1	8615
ENSG00000071794	HLTF	6596
ENSG00000072071	ADGRL1	22859
ENSG00000125810	CD93	22918
ENSG00000144567	RETREG2	79137
ENSG00000163950	SLBP	7884
ENSG00000033011	ALG1	56052
ENSG00000104915	STX10	8677
ENSG00000126391	FRMD8	83786
ENSG00000136986	DERL1	79139
ENSG00000206284	WDR46	9277
ENSG00000169064	ZBBX	79740
ENSG00000088387	DOCK9	23348
ENSG00000156531	PHF6	84295
ENSG00000115661	STK16	8576
ENSG00000171109	MFN1	55669
ENSG00000163162	RNF149	284996
ENSG00000226248	CLIC1	1192
ENSG00000122359	ANXA11	311
ENSG00000168591	TMUB2	79089
ENSG00000159086	PAXBP1	94104
ENSG00000121073	SLC35B1	10237
ENSG00000107159	CA9	768
ENSG00000081479	LRP2	4036
ENSG00000047579	DTNBP1	84062
ENSG00000083896	YTHDC1	91746
ENSG00000106080	FKBP14	55033
ENSG00000168303	MPLKIP	136647
ENSG00000120509	PDZD11	51248
ENSG00000181192	DHTKD1	55526
ENSG00000096150	RPS18	6222
ENSG00000013374	NUB1	51667
ENSG00000241253	CFB	629
ENSG00000214960	ISPD	729920
ENSG00000177469	CAVIN1	284119
ENSG00000182858	ALG12	79087
ENSG00000126768	TIMM17B	10245
ENSG00000276068	NAIP	4671
ENSG00000205189	ZBTB10	65986
ENSG00000274665	PVALB	5816
ENSG00000164169	PRMT9	90826
ENSG00000276043	UHRF1	29128
ENSG00000240303	ACAD11	84129
ENSG00000101336	HCK	3055
ENSG00000075785	RAB7A	7879
ENSG00000085719	CPNE3	8895
ENSG00000168439	STIP1	10963
ENSG00000105655	ISYNA1	51477
ENSG00000160200	CBS	875
ENSG00000160200	CBS	102724560
ENSG00000182253	SYNM	23336
ENSG00000169567	HINT1	3094
ENSG00000140403	DNAJA4	55466
ENSG00000014824	SLC30A9	10463
ENSG00000183684	ALYREF	10189
ENSG00000198074	AKR1B10	57016
ENSG00000198900	TOP1	7150
ENSG00000230726	HLA-DRA	3122
ENSG00000172354	GNB2	2783
ENSG00000168883	USP39	10713
ENSG00000153487	ING1	3621
ENSG00000110442	COMMD9	29099
ENSG00000125445	MRPS7	51081
ENSG00000134014	ELP3	55140
ENSG00000124181	PLCG1	5335
ENSG00000037637	FBXO42	54455
ENSG00000166855	CLPX	10845
ENSG00000273992	NLRP2	55655
ENSG00000101181	MTG2	26164
ENSG00000006534	ALDH3B1	221
ENSG00000134905	CARS2	79587
ENSG00000234507	BRD2	6046
ENSG00000145740	SLC30A5	64924
ENSG00000228177	C6orf47	57827
ENSG00000278174	NSF	4905
ENSG00000196526	AFAP1	60312
ENSG00000177542	SLC25A22	79751
ENSG00000206450	HLA-B	3106
ENSG00000174903	RAB1B	81876
ENSG00000105810	CDK6	1021
ENSG00000134602	STK26	51765
ENSG00000189306	RRP7A	27341
ENSG00000068366	ACSL4	2182
ENSG00000128284	APOL3	80833
ENSG00000125037	EMC3	55831
ENSG00000138326	RPS24	6229
ENSG00000166526	ZNF3	7551
ENSG00000184363	PKP3	11187
ENSG00000281289	LSS	4047
